Pulse Ox data file Pulse000.csv code file /Users/g-gollin/SuperWoodchuckie2/_medicine/pulse_oximeter_2024_code/run_pulse_oximeter_2024_v5/run_pulse_oximeter_2024_v5.ino
Code date/time of last compilation was Feb 15 2024 22:07:59  DS3231 RTC date and time are 2024/2/16 (Friday)   4:08:18. temperature: 23.00*C or 73.40*F
N,t (ms),NIR I,white I,pulse ox light I,white light I,pulse ox 415,pulse ox 445,pulse ox 480,pulse ox 515,pulse ox clear0,pulse ox NIR0,pulse ox 555,pulse ox 590,pulse ox 630,pulse ox 680,pulse ox clear,pulse ox NIR,skin color 415,skin color 445,skin color 480,skin color 515,skin color clear0,skin color NIR0,skin color 555,skin color 590,skin color 630,skin color 680,skin color clear,skin color NIR,magic date
1353,59939,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,128,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1354,59980,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,130,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1355,60018,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,128,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1356,60055,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,131,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1357,60093,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,129,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1358,60130,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,133,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1359,60171,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,133,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1360,60208,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,83,129,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1361,60246,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,135,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1362,60283,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,130,258,0,0,0,0,0,0,2,5,35,64,60,3,9188
1363,60321,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,135,258,0,0,0,0,0,0,2,5,35,64,60,3,9188
1364,60358,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,84,131,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1365,60399,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,132,260,0,0,0,0,0,0,2,5,35,64,60,3,9188
1366,60436,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,90,136,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1367,60474,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,135,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1368,60511,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,59,90,140,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1369,60549,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,136,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1370,60590,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,134,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1371,60627,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,86,131,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1372,60664,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,130,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1373,60702,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,129,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1374,60739,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,132,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1375,60777,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,132,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1376,60972,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,136,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1377,61009,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,137,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1378,61046,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,92,143,280,0,0,0,0,0,0,2,5,35,64,60,3,9188
1379,61084,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,57,87,138,279,0,0,0,0,0,0,2,5,35,64,60,3,9188
1380,61121,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,92,144,280,0,0,0,0,0,0,2,5,35,64,60,3,9188
1381,61159,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,138,283,0,0,0,0,0,0,2,5,35,64,60,3,9188
1382,61200,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,138,281,0,0,0,0,0,0,2,5,35,64,60,3,9188
1383,61237,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,60,91,143,285,0,0,0,0,0,0,2,5,35,64,60,3,9188
1384,61275,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,139,283,0,0,0,0,0,0,2,5,35,64,60,3,9188
1385,61312,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,59,90,139,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1386,61349,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,53,84,130,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1387,61391,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,127,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1388,61428,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,131,252,0,0,0,0,0,0,2,5,35,64,60,3,9188
1389,61466,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,128,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1390,61503,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,132,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1391,61540,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,54,84,129,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1392,61578,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,131,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1393,61619,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,131,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1394,61656,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,55,85,130,255,0,0,0,0,0,0,2,5,35,64,60,3,9188
1395,61694,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,130,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1396,61731,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,131,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1397,61769,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,83,129,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1398,61810,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,53,83,129,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1399,61847,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,131,258,0,0,0,0,0,0,2,5,35,64,60,3,9188
1400,61885,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,128,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1401,62076,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,131,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1402,62113,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,129,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1403,62151,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,80,124,248,0,0,0,0,0,0,2,5,35,64,60,3,9188
1404,62192,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,80,124,247,0,0,0,0,0,0,2,5,35,64,60,3,9188
1405,62229,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,129,248,0,0,0,0,0,0,2,5,35,64,60,3,9188
1406,62267,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,80,125,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1407,62304,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,85,129,250,0,0,0,0,0,0,2,5,35,64,60,3,9188
1408,62341,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,80,125,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1409,62383,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,81,126,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1410,62420,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,130,254,0,0,0,0,0,0,2,5,35,64,60,3,9188
1411,62457,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,129,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1412,62495,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,86,132,261,0,0,0,0,0,0,2,5,35,64,60,3,9188
1413,62532,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,132,263,0,0,0,0,0,0,2,5,35,64,60,3,9188
1414,62569,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,133,266,0,0,0,0,0,0,2,5,35,64,60,3,9188
1415,62611,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,268,0,0,0,0,0,0,2,5,35,64,60,3,9188
1416,62648,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,137,276,0,0,0,0,0,0,2,5,35,64,60,3,9188
1417,62685,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,58,89,139,282,0,0,0,0,0,0,2,5,35,64,60,3,9188
1418,62723,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,90,142,288,0,0,0,0,0,0,2,5,35,64,60,3,9188
1419,62760,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,138,284,0,0,0,0,0,0,2,5,35,64,60,3,9188
1420,62797,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,135,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1421,62839,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,134,264,0,0,0,0,0,0,2,5,35,64,60,3,9188
1422,62876,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,129,261,0,0,0,0,0,0,2,5,35,64,60,3,9188
1423,62913,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,87,134,263,0,0,0,0,0,0,2,5,35,64,60,3,9188
1424,62951,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,53,83,130,265,0,0,0,0,0,0,2,5,35,64,60,3,9188
1425,62988,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,137,269,0,0,0,0,0,0,2,5,35,64,60,3,9188
1426,63187,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,85,136,285,0,0,0,0,0,0,2,5,35,64,60,3,9188
1427,63225,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,57,86,139,291,0,0,0,0,0,0,2,5,35,64,60,3,9188
1428,63262,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,92,145,296,0,0,0,0,0,0,2,5,35,64,60,3,9188
1429,63299,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,58,88,142,298,0,0,0,0,0,0,2,5,35,64,60,3,9188
1430,63337,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,61,92,146,301,0,0,0,0,0,0,2,5,35,64,60,3,9188
1431,63374,9.749,-0.430,0,0,0,0,0,0,0,0,4,13,59,89,145,303,0,0,0,0,0,0,2,5,35,64,60,3,9188
1432,63419,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,61,92,148,309,0,0,0,0,0,0,2,5,35,64,60,3,9188
1433,63457,9.749,-0.430,0,0,0,0,0,0,0,0,5,14,62,93,150,313,0,0,0,0,0,0,2,5,35,64,60,3,9188
1434,63494,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,60,90,146,305,0,0,0,0,0,0,2,5,35,64,60,3,9188
1435,63531,9.749,-0.430,0,0,0,0,0,0,0,0,5,13,58,88,141,287,0,0,0,0,0,0,2,5,35,64,60,3,9188
1436,63569,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,86,135,275,0,0,0,0,0,0,2,5,35,64,60,3,9188
1437,63610,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,133,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1438,63648,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,87,136,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1439,63685,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,134,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1440,63723,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,137,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1441,63760,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,84,133,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1442,63797,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,58,89,137,273,0,0,0,0,0,0,2,5,35,64,60,3,9188
1443,63839,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,136,269,0,0,0,0,0,0,2,5,35,64,60,3,9188
1444,63876,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,83,132,269,0,0,0,0,0,0,2,5,35,64,60,3,9188
1445,63914,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,137,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1446,63951,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,54,83,132,270,0,0,0,0,0,0,2,5,35,64,60,3,9188
1447,63988,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,89,137,273,0,0,0,0,0,0,2,5,35,64,60,3,9188
1448,64031,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,56,88,137,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1449,64068,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,54,83,132,271,0,0,0,0,0,0,2,5,35,64,60,3,9188
1450,64106,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,57,88,137,272,0,0,0,0,0,0,2,5,35,64,60,3,9188
1451,64297,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,79,123,247,0,0,0,0,0,0,2,5,35,64,60,3,9188
1452,64335,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,79,122,244,0,0,0,0,0,0,2,5,35,64,60,3,9188
1453,64372,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,83,126,245,0,0,0,0,0,0,2,5,35,64,60,3,9188
1454,64413,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,84,127,244,0,0,0,0,0,0,2,5,35,64,60,3,9188
1455,64451,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,79,123,246,0,0,0,0,0,0,2,5,35,64,60,3,9188
1456,64488,9.749,-0.430,0,0,0,0,0,0,0,0,3,11,54,84,128,248,0,0,0,0,0,0,2,5,35,64,60,3,9188
1457,64525,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,80,123,248,0,0,0,0,0,0,2,5,35,64,60,3,9188
1458,64563,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,128,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1459,64604,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,80,124,249,0,0,0,0,0,0,2,5,35,64,60,3,9188
1460,64641,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,80,124,248,0,0,0,0,0,0,2,5,35,64,60,3,9188
1461,64679,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,128,251,0,0,0,0,0,0,2,5,35,64,60,3,9188
1462,64716,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,52,81,126,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1463,64754,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,54,84,129,253,0,0,0,0,0,0,2,5,35,64,60,3,9188
1464,64791,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,53,82,128,256,0,0,0,0,0,0,2,5,35,64,60,3,9188
1465,64832,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,129,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1466,64870,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,84,130,259,0,0,0,0,0,0,2,5,35,64,60,3,9188
1467,64907,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,55,85,131,262,0,0,0,0,0,0,2,5,35,64,60,3,9188
1468,64944,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,54,83,128,257,0,0,0,0,0,0,2,5,35,64,60,3,9188
1469,64982,9.749,-0.430,0,0,0,0,0,0,0,0,4,12,53,83,126,244,0,0,0,0,0,0,2,5,35,64,60,3,9188
1470,65019,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,80,122,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1471,65060,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,50,79,120,236,0,0,0,0,0,0,2,5,35,64,60,3,9188
1472,65098,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,52,82,124,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1473,65135,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,49,77,118,234,0,0,0,0,0,0,2,5,35,64,60,3,9188
1474,65172,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,52,82,123,233,0,0,0,0,0,0,2,5,35,64,60,3,9188
1475,65210,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,49,77,118,234,0,0,0,0,0,0,2,5,35,64,60,3,9188
1476,65404,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,49,77,119,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1477,65442,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,49,77,119,236,0,0,0,0,0,0,2,5,35,64,60,3,9188
1478,65479,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,52,82,124,238,0,0,0,0,0,0,2,5,35,64,60,3,9188
1479,65517,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,49,76,118,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1480,65554,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,81,123,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1481,65591,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,50,79,121,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1482,65633,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,50,79,122,243,0,0,0,0,0,0,2,5,35,64,60,3,9188
1483,65670,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,80,123,240,0,0,0,0,0,0,2,5,35,64,60,3,9188
1484,65708,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,49,78,119,233,0,0,0,0,0,0,2,5,35,64,60,3,9188
1485,65745,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,49,78,118,226,0,0,0,0,0,0,2,5,35,64,60,3,9188
1486,65782,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,49,78,117,223,0,0,0,0,0,0,2,5,35,64,60,3,9188
1487,65824,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,49,78,117,222,0,0,0,0,0,0,2,5,35,64,60,3,9188
1488,65861,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,49,77,116,225,0,0,0,0,0,0,2,5,35,64,60,3,9188
1489,65898,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,50,79,118,224,0,0,0,0,0,0,2,5,35,64,60,3,9188
1490,65936,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,116,225,0,0,0,0,0,0,2,5,35,64,60,3,9188
1491,65973,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,50,79,118,223,0,0,0,0,0,0,2,5,35,64,60,3,9188
1492,66011,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,76,115,223,0,0,0,0,0,0,2,5,35,64,60,3,9188
1493,66052,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,76,116,226,0,0,0,0,0,0,2,5,35,64,60,3,9188
1494,66089,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,51,81,121,228,0,0,0,0,0,0,2,5,35,64,60,3,9188
1495,66126,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,117,226,0,0,0,0,0,0,2,5,35,64,60,3,9188
1496,66164,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,82,122,230,0,0,0,0,0,0,2,5,35,64,60,3,9188
1497,66201,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,49,77,118,231,0,0,0,0,0,0,2,5,35,64,60,3,9188
1498,66243,9.749,-0.430,0,0,0,0,0,0,0,0,4,11,51,82,122,233,0,0,0,0,0,0,2,5,35,64,60,3,9188
1499,66280,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,52,82,122,233,0,0,0,0,0,0,2,5,35,64,60,3,9188
1500,66317,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,49,78,119,235,0,0,0,0,0,0,2,5,35,64,60,3,9188
1501,66509,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,48,78,116,217,0,0,0,0,0,0,2,5,35,64,60,3,9188
1502,66547,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,115,216,0,0,0,0,0,0,2,5,35,64,60,3,9188
1503,66584,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,45,73,110,213,0,0,0,0,0,0,2,5,35,64,60,3,9188
1504,66625,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,45,73,111,213,0,0,0,0,0,0,2,5,35,64,60,3,9188
1505,66663,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,48,77,114,216,0,0,0,0,0,0,2,5,35,64,60,3,9188
1506,66700,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,46,74,111,216,0,0,0,0,0,0,2,5,35,64,60,3,9188
1507,66737,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,115,217,0,0,0,0,0,0,2,5,35,64,60,3,9188
1508,66775,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,47,75,113,220,0,0,0,0,0,0,2,5,35,64,60,3,9188
1509,66812,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,48,78,116,219,0,0,0,0,0,0,2,5,35,64,60,3,9188
1510,66853,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,76,115,221,0,0,0,0,0,0,2,5,35,64,60,3,9188
1511,66891,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,49,78,117,223,0,0,0,0,0,0,2,5,35,64,60,3,9188
1512,66928,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,117,227,0,0,0,0,0,0,2,5,35,64,60,3,9188
1513,66966,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,49,78,118,226,0,0,0,0,0,0,2,5,35,64,60,3,9188
1514,67003,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,76,116,227,0,0,0,0,0,0,2,5,35,64,60,3,9188
1515,67044,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,48,76,117,230,0,0,0,0,0,0,2,5,35,64,60,3,9188
1516,67082,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,50,80,120,232,0,0,0,0,0,0,2,5,35,64,60,3,9188
1517,67119,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,48,76,118,234,0,0,0,0,0,0,2,5,35,64,60,3,9188
1518,67156,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,50,79,120,230,0,0,0,0,0,0,2,5,35,64,60,3,9188
1519,67194,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,46,74,112,221,0,0,0,0,0,0,2,5,35,64,60,3,9188
1520,67231,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,114,218,0,0,0,0,0,0,2,5,35,64,60,3,9188
1521,67272,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,47,76,114,214,0,0,0,0,0,0,2,5,35,64,60,3,9188
1522,67310,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,45,72,109,214,0,0,0,0,0,0,2,5,35,64,60,3,9188
1523,67347,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,47,76,113,212,0,0,0,0,0,0,2,5,35,64,60,3,9188
1524,67384,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,44,72,109,213,0,0,0,0,0,0,2,5,35,64,60,3,9188
1525,67422,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,48,77,114,218,0,0,0,0,0,0,2,5,35,64,60,3,9188
1526,67616,9.749,-0.430,0,0,0,0,0,0,0,0,4,9,47,75,113,221,0,0,0,0,0,0,2,5,35,64,60,3,9188
1527,67653,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,46,75,113,222,0,0,0,0,0,0,2,5,35,64,60,3,9188
1528,67691,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,47,76,115,224,0,0,0,0,0,0,2,5,35,64,60,3,9188
1529,67728,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,47,75,115,225,0,0,0,0,0,0,2,5,35,64,60,3,9188
1530,67765,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,116,224,0,0,0,0,0,0,2,5,35,64,60,3,9188
1531,67803,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,47,75,115,226,0,0,0,0,0,0,2,5,35,64,60,3,9188
1532,67844,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,47,75,115,229,0,0,0,0,0,0,2,5,35,64,60,3,9188
1533,67882,9.749,-0.430,0,0,0,0,0,0,0,0,4,10,49,79,118,227,0,0,0,0,0,0,2,5,35,64,60,3,9188
1534,67919,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,45,73,112,222,0,0,0,0,0,0,2,5,35,64,60,3,9188
1535,67956,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,47,77,113,216,0,0,0,0,0,0,2,5,35,64,60,3,9188
1536,67994,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,44,72,109,213,0,0,0,0,0,0,2,5,35,64,60,3,9188
1537,68031,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,47,76,113,209,0,0,0,0,0,0,2,5,35,64,60,3,9188
1538,68073,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,47,76,113,209,0,0,0,0,0,0,2,5,35,64,60,3,9188
1539,68110,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,45,72,108,210,0,0,0,0,0,0,2,5,35,64,60,3,9188
1540,68147,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,47,77,113,210,0,0,0,0,0,0,2,5,35,64,60,3,9188
1541,68185,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,45,73,110,212,0,0,0,0,0,0,2,5,35,64,60,3,9188
1542,68222,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,113,212,0,0,0,0,0,0,2,5,35,64,60,3,9188
1543,68263,9.749,-0.430,0,0,0,0,0,0,0,0,3,10,48,77,114,214,0,0,0,0,0,0,2,5,35,64,60,3,9188
1544,68301,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,46,74,111,214,0,0,0,0,0,0,2,5,35,64,60,3,9188
1545,68338,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,48,77,115,217,0,0,0,0,0,0,2,5,35,64,60,3,9188
1546,68375,9.749,-0.430,0,0,0,0,0,0,0,0,3,9,46,74,112,218,0,0,0,0,0,0,2,5,35,64,60,3,9188
